 	Label	X	Y	Slice	Frame
212	Image5D_bf2983_SPOT7.tif:4-5_3_39_3-4_1_1_4-6_1:887	268.667	202.000	13	39
213	Image5D_bf2983_SPOT7.tif:6-3_3_39_5-4_1_1_6-4_1:887	350.000	286.000	13	39
214	Image5D_bf2983_SPOT7.tif:6-4_3_39_5-4_1_1_6-3_1:887	307.333	204.667	13	39
215	Image5D_bf2983_SPOT7.tif:6-6_3_39_5-5_1_1_6-5_1:887	292.000	198.667	13	39
216	Image5D_bf2983_SPOT7.tif:7-1_3_39_6-2_1_1_7-2_1:887	247.333	152.000	13	39
217	Image5D_bf2983_SPOT7.tif:3-3_3_40_2-1_1_1_3-4_1:910	295.333	228.000	13	40
218	Image5D_bf2983_SPOT7.tif:4-5_3_40_3-4_1_1_4-6_1:910	272.667	204.667	13	40
219	Image5D_bf2983_SPOT7.tif:6-3_3_40_5-4_1_1_6-4_1:910	352.000	292.000	13	40
220	Image5D_bf2983_SPOT7.tif:6-4_3_40_5-4_1_1_6-3_1_0:910	306.667	225.333	13	40
221	Image5D_bf2983_SPOT7.tif:6-6_3_40_5-5_1_1_6-5_1_0:910	298.667	209.333	13	40
222	Image5D_bf2983_SPOT7.tif:7-1_3_40_6-2_1_1_7-2_1:910	248.667	158.667	13	40
223	Image5D_bf2983_SPOT7.tif:3-3_3_41_2-1_1_1_3-4_1:933	290.667	203.333	13	41
224	Image5D_bf2983_SPOT7.tif:4-5_3_41_3-4_1_1_4-6_1_0:933	268.667	193.333	13	41
225	Image5D_bf2983_SPOT7.tif:6-3_3_41_5-4_1_1_6-4_1:933	354.000	280.667	13	41
226	Image5D_bf2983_SPOT7.tif:7-1_3_41_6-2_1_1_7-2_1:933	246.667	147.333	13	41
227	Image5D_bf2983_SPOT7.tif:3-3_3_42_2-1_1_1_3-4_1:956	300.667	206.000	13	42
228	Image5D_bf2983_SPOT7.tif:6-3_3_42_5-4_1_1_6-4_1:956	355.333	282.667	13	42
229	Image5D_bf2983_SPOT7.tif:7-1_3_42_6-2_1_1_7-2_1:956	251.333	154.667	13	42
230	Image5D_bf2983_SPOT7.tif:3-3_3_43_2-1_1_1_3-4_1:980	292.000	216.000	14	43
231	Image5D_bf2983_SPOT7.tif:6-3_3_43_5-4_1_1_6-4_1:980	342.000	295.333	14	43
232	Image5D_bf2983_SPOT7.tif:7-1_3_43_6-2_1_1_7-2_1:980	240.000	161.333	14	43
233	Image5D_bf2983_SPOT7.tif:3-3_3_44_2-1_1_1_3-4_1:1001	300.667	205.333	12	44
234	Image5D_bf2983_SPOT7.tif:6-3_3_44_5-4_1_1_6-4_1:1001	354.000	278.667	12	44
235	Image5D_bf2983_SPOT7.tif:7-1_3_44_6-2_1_1_7-2_1:1001	252.000	141.333	12	44
236	Image5D_bf2983_SPOT7.tif:3-3_3_45_2-1_1_1_3-4_1:1024	298.000	194.000	12	45
237	Image5D_bf2983_SPOT7.tif:6-3_3_45_5-4_1_1_6-4_1:1024	357.333	270.000	12	45
238	Image5D_bf2983_SPOT7.tif:7-1_3_45_6-2_1_1_7-2_1:1024	256.000	138.000	12	45
239	Image5D_bf2983_SPOT7.tif:3-3_3_46_2-1_1_1_3-4_1:1047	294.667	204.000	12	46
240	Image5D_bf2983_SPOT7.tif:6-3_3_46_5-4_1_1_6-4_1:1047	348.000	280.667	12	46
241	Image5D_bf2983_SPOT7.tif:7-1_3_46_6-2_1_1_7-2_1:1047	241.333	144.667	12	46
242	Image5D_bf2983_SPOT7.tif:3-3_3_47_2-1_1_1_3-4_1:1070	295.333	199.333	12	47
